CustomerKey,Gender,TotalChildren,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
11540,M,4,Skilled Manual,0,1-2 Miles,56,1
11541,M,4,Skilled Manual,0,0-1 Miles,56,1
11542,M,1,Manual,0,0-1 Miles,47,0
11543,F,1,Manual,1,2-5 Miles,47,0
11544,M,1,Clerical,0,1-2 Miles,47,0
11545,M,1,Clerical,0,0-1 Miles,47,0
11546,F,1,Clerical,0,2-5 Miles,47,1
11547,F,0,Clerical,0,0-1 Miles,47,1
11548,M,0,Clerical,0,0-1 Miles,46,1
11549,F,0,Clerical,0,0-1 Miles,47,1
11550,F,0,Clerical,0,0-1 Miles,47,1
11551,M,3,Manual,1,0-1 Miles,48,0
11552,M,1,Manual,1,1-2 Miles,48,0
11553,F,1,Manual,1,2-5 Miles,48,0
11554,F,4,Manual,2,0-1 Miles,88,0
11555,F,1,Clerical,0,0-1 Miles,89,0
11556,M,1,Manual,1,2-5 Miles,48,0
11557,F,1,Clerical,0,1-2 Miles,48,0
11558,M,1,Clerical,0,0-1 Miles,48,0
11559,M,1,Clerical,1,0-1 Miles,47,0
11560,F,1,Clerical,1,1-2 Miles,48,0
11561,F,5,Manual,2,0-1 Miles,49,1
11562,M,1,Manual,1,2-5 Miles,49,0
11563,M,1,Manual,1,2-5 Miles,49,0
11564,M,1,Manual,2,0-1 Miles,49,1
11565,M,2,Manual,0,0-1 Miles,49,0
11566,F,0,Clerical,0,0-1 Miles,48,0
11567,F,0,Clerical,0,0-1 Miles,47,0
11568,F,2,Manual,0,0-1 Miles,48,1
11569,M,1,Clerical,1,2-5 Miles,49,0
11570,F,1,Skilled Manual,2,0-1 Miles,49,1
11571,M,1,Skilled Manual,2,0-1 Miles,49,1
11572,M,1,Skilled Manual,2,0-1 Miles,49,1
11573,F,2,Manual,1,0-1 Miles,49,0
11574,F,2,Manual,1,0-1 Miles,50,0
11575,M,2,Manual,2,0-1 Miles,50,1
11576,M,1,Skilled Manual,2,0-1 Miles,50,1
11577,F,1,Skilled Manual,2,0-1 Miles,49,1
11578,F,3,Manual,2,0-1 Miles,50,1
11579,M,3,Manual,1,0-1 Miles,51,0
11580,M,1,Skilled Manual,1,2-5 Miles,82,0
11581,F,0,Professional,0,0-1 Miles,49,0
11582,F,2,Clerical,0,0-1 Miles,52,1
11583,F,2,Clerical,0,0-1 Miles,49,1
11584,M,1,Skilled Manual,0,0-1 Miles,49,0
11585,F,1,Skilled Manual,0,0-1 Miles,50,0
11586,M,1,Skilled Manual,0,0-1 Miles,49,0
11587,M,2,Clerical,2,0-1 Miles,50,1
11588,F,2,Clerical,2,0-1 Miles,51,1
11589,F,1,Skilled Manual,0,0-1 Miles,51,0
11590,F,2,Clerical,2,0-1 Miles,51,1
11591,F,3,Clerical,0,0-1 Miles,52,1
11592,M,0,Manual,1,2-5 Miles,37,1
11593,M,0,Manual,1,2-5 Miles,38,1
11594,M,4,Manual,2,0-1 Miles,35,0
11595,M,5,Manual,3,0-1 Miles,36,0
11596,M,1,Skilled Manual,0,0-1 Miles,52,0
11597,F,3,Clerical,2,0-1 Miles,37,0
11598,F,3,Clerical,3,0-1 Miles,37,1
11599,F,0,Manual,1,1-2 Miles,37,1
11600,F,0,Clerical,1,2-5 Miles,38,0
11601,M,0,Clerical,1,2-5 Miles,38,1
11602,M,0,Clerical,1,2-5 Miles,38,0
11603,M,0,Clerical,1,0-1 Miles,38,1
11604,M,0,Clerical,1,2-5 Miles,38,1
11605,F,0,Manual,1,1-2 Miles,38,1
11606,F,0,Manual,2,0-1 Miles,40,1
11607,M,0,Manual,1,2-5 Miles,40,1
11608,M,0,Manual,1,5-10 Miles,39,0
11609,M,0,Clerical,1,0-1 Miles,39,1
11610,M,0,Clerical,1,0-1 Miles,40,1
11611,M,0,Manual,1,2-5 Miles,41,1
11612,M,0,Manual,2,0-1 Miles,40,1
11613,F,0,Clerical,1,0-1 Miles,39,1
11614,F,0,Clerical,1,2-5 Miles,40,1
11615,M,1,Skilled Manual,0,1-2 Miles,39,1
11616,F,1,Skilled Manual,0,1-2 Miles,40,1
11617,M,4,Skilled Manual,0,0-1 Miles,56,1
11618,M,4,Skilled Manual,0,1-2 Miles,56,1
11619,F,0,Skilled Manual,0,1-2 Miles,42,0
11620,F,0,Skilled Manual,0,0-1 Miles,42,0
11621,F,0,Skilled Manual,0,0-1 Miles,42,0
11622,M,0,Skilled Manual,0,0-1 Miles,41,0
11623,F,1,Skilled Manual,0,1-2 Miles,42,1
11624,M,1,Skilled Manual,0,1-2 Miles,42,1
11625,M,1,Skilled Manual,0,1-2 Miles,42,1
11626,F,1,Skilled Manual,0,0-1 Miles,42,1
11627,M,1,Skilled Manual,0,0-1 Miles,42,0
11628,F,1,Skilled Manual,0,1-2 Miles,43,1
11629,M,4,Skilled Manual,3,10+ Miles,44,1
11630,F,1,Skilled Manual,0,0-1 Miles,43,1
11631,M,1,Skilled Manual,0,0-1 Miles,44,0
11632,F,1,Skilled Manual,0,1-2 Miles,44,0
11633,M,1,Skilled Manual,0,0-1 Miles,43,0
11634,M,1,Skilled Manual,0,2-5 Miles,43,0
11635,M,1,Skilled Manual,0,2-5 Miles,43,0
11636,F,1,Professional,0,2-5 Miles,42,0
11637,F,1,Professional,0,2-5 Miles,43,0
11638,M,1,Professional,0,0-1 Miles,43,0
11639,F,1,Professional,0,2-5 Miles,42,0
11640,F,1,Skilled Manual,0,2-5 Miles,45,0
11641,M,1,Skilled Manual,0,0-1 Miles,45,0
11642,F,1,Skilled Manual,1,2-5 Miles,44,0
11643,F,1,Skilled Manual,1,2-5 Miles,45,0
11644,M,2,Skilled Manual,0,2-5 Miles,45,0
11645,F,2,Skilled Manual,0,2-5 Miles,45,0
11646,F,2,Skilled Manual,0,2-5 Miles,46,0
11647,M,2,Skilled Manual,0,0-1 Miles,45,1
11648,M,1,Professional,0,2-5 Miles,46,0
11649,M,1,Professional,0,2-5 Miles,46,0
11650,M,1,Professional,0,0-1 Miles,46,0
11651,F,1,Professional,0,2-5 Miles,43,0
11652,M,1,Professional,0,0-1 Miles,44,0
11653,F,1,Professional,0,2-5 Miles,44,0
11654,F,1,Professional,0,2-5 Miles,43,1
11655,F,2,Professional,0,2-5 Miles,44,0
11656,F,3,Professional,0,2-5 Miles,43,0
11657,F,3,Professional,0,2-5 Miles,44,0
11658,M,1,Professional,0,0-1 Miles,46,0
11659,M,1,Professional,0,2-5 Miles,46,0
11660,F,1,Professional,0,2-5 Miles,46,0
11661,M,1,Professional,0,2-5 Miles,45,0
11662,M,2,Professional,0,2-5 Miles,45,0
11663,M,4,Professional,0,0-1 Miles,45,1
11664,F,4,Professional,0,2-5 Miles,45,1
11665,F,4,Professional,0,2-5 Miles,44,1
11666,M,2,Professional,0,0-1 Miles,44,1
11667,M,2,Skilled Manual,1,2-5 Miles,48,0
11668,F,2,Skilled Manual,1,2-5 Miles,48,0
11669,F,2,Skilled Manual,1,2-5 Miles,47,0
11670,F,2,Skilled Manual,1,2-5 Miles,47,0
11671,F,3,Skilled Manual,0,0-1 Miles,49,1
11672,M,3,Skilled Manual,1,2-5 Miles,48,0
11673,F,3,Skilled Manual,1,0-1 Miles,49,0
11674,F,0,Professional,0,2-5 Miles,49,0
11675,M,4,Professional,0,2-5 Miles,49,1
11676,M,0,Professional,0,0-1 Miles,49,0
11677,M,2,Professional,0,2-5 Miles,45,0
11678,M,5,Professional,0,2-5 Miles,46,1
11679,M,5,Professional,2,2-5 Miles,46,0
11680,F,5,Professional,2,0-1 Miles,46,0
11681,F,5,Professional,2,2-5 Miles,46,0
11682,F,5,Professional,2,0-1 Miles,46,0
11683,M,2,Professional,0,0-1 Miles,46,1
11684,M,0,Professional,1,2-5 Miles,49,0
11685,M,0,Professional,1,0-1 Miles,50,0
11686,M,0,Professional,1,2-5 Miles,50,0
11687,M,0,Professional,1,0-1 Miles,50,0
11688,F,3,Skilled Manual,2,2-5 Miles,49,1
11689,M,3,Skilled Manual,2,2-5 Miles,50,0
11690,F,0,Professional,0,2-5 Miles,50,1
11691,F,0,Professional,1,2-5 Miles,51,0
11692,M,0,Professional,1,0-1 Miles,51,0
11693,F,4,Skilled Manual,2,0-1 Miles,50,1
11694,M,4,Skilled Manual,4,10+ Miles,51,0
11695,M,5,Skilled Manual,3,5-10 Miles,51,0
11696,F,5,Skilled Manual,3,5-10 Miles,51,1
11697,M,4,Skilled Manual,2,0-1 Miles,51,0
11698,M,4,Skilled Manual,2,2-5 Miles,50,0
11699,M,4,Skilled Manual,2,0-1 Miles,52,0
11700,M,4,Professional,2,0-1 Miles,51,0
11701,M,4,Professional,2,2-5 Miles,52,0
11702,F,4,Professional,2,0-1 Miles,51,0
11703,F,0,Professional,1,0-1 Miles,47,0
11704,M,0,Professional,1,2-5 Miles,47,0
11705,F,2,Professional,0,2-5 Miles,47,1
11706,M,4,Professional,2,2-5 Miles,52,0
11707,F,4,Professional,3,0-1 Miles,51,1
11708,F,4,Professional,3,2-5 Miles,51,1
11709,F,3,Professional,0,0-1 Miles,52,0
11710,F,3,Skilled Manual,2,2-5 Miles,53,0
11711,M,1,Professional,1,0-1 Miles,52,0
11712,F,1,Skilled Manual,1,2-5 Miles,52,0
11713,M,1,Skilled Manual,1,0-1 Miles,53,0
11714,F,1,Skilled Manual,1,2-5 Miles,52,0
11715,F,1,Skilled Manual,1,2-5 Miles,52,0
11716,M,4,Skilled Manual,2,2-5 Miles,53,0
11717,M,1,Skilled Manual,1,0-1 Miles,54,0
11718,F,1,Skilled Manual,1,0-1 Miles,53,0
11719,M,4,Skilled Manual,2,2-5 Miles,55,0
11720,F,4,Skilled Manual,2,2-5 Miles,55,0
11721,F,4,Skilled Manual,2,0-1 Miles,55,0
11722,M,1,Skilled Manual,1,0-1 Miles,55,0
11723,M,0,Skilled Manual,1,2-5 Miles,48,0
11724,M,0,Skilled Manual,1,2-5 Miles,48,0
11725,M,0,Skilled Manual,1,0-1 Miles,47,0
11726,M,0,Skilled Manual,1,2-5 Miles,48,0
11727,M,0,Professional,1,0-1 Miles,48,1
11728,M,1,Skilled Manual,1,2-5 Miles,55,0
11729,M,1,Skilled Manual,1,2-5 Miles,55,0
11730,F,1,Skilled Manual,1,2-5 Miles,54,0
11731,F,1,Skilled Manual,1,2-5 Miles,55,0
11732,M,1,Skilled Manual,1,2-5 Miles,56,0
11733,F,1,Skilled Manual,1,2-5 Miles,56,0
11734,M,1,Skilled Manual,1,0-1 Miles,56,0
11735,F,1,Skilled Manual,1,0-1 Miles,56,0
11736,M,1,Skilled Manual,1,0-1 Miles,55,0
11737,F,4,Professional,0,2-5 Miles,56,0
11738,M,4,Professional,0,2-5 Miles,55,0
11739,M,2,Professional,1,0-1 Miles,56,1
11740,F,5,Professional,3,10+ Miles,56,0
11741,F,4,Professional,0,0-1 Miles,56,1
11742,M,3,Professional,1,0-1 Miles,56,1
11743,M,1,Professional,1,0-1 Miles,57,1
11744,F,1,Professional,1,2-5 Miles,57,0
11745,F,1,Professional,1,0-1 Miles,56,1
11746,M,1,Professional,1,2-5 Miles,56,0
11747,F,5,Professional,1,2-5 Miles,57,0
11748,M,5,Professional,1,0-1 Miles,57,0
11749,M,4,Management,1,0-1 Miles,45,0
11750,F,2,Professional,1,0-1 Miles,47,1
11751,F,4,Management,1,0-1 Miles,45,1
11752,F,4,Management,1,0-1 Miles,45,0
11753,F,4,Management,1,0-1 Miles,45,0
11754,F,2,Professional,0,0-1 Miles,45,1
11755,M,2,Professional,1,2-5 Miles,47,0
11756,F,2,Professional,1,0-1 Miles,46,1
11757,M,5,Professional,3,10+ Miles,47,0
11758,M,5,Professional,3,10+ Miles,46,0
11759,F,1,Management,1,0-1 Miles,45,1
11760,F,5,Professional,4,10+ Miles,47,0
11761,M,5,Professional,4,10+ Miles,48,1
11762,M,5,Professional,4,10+ Miles,48,1
11763,M,5,Management,2,0-1 Miles,48,0
11764,F,5,Management,3,0-1 Miles,48,1
11765,M,5,Professional,3,0-1 Miles,48,1
11766,F,0,Professional,0,2-5 Miles,49,1
11767,F,0,Professional,0,2-5 Miles,49,1
11768,M,2,Professional,0,1-2 Miles,48,1
11769,F,0,Skilled Manual,0,0-1 Miles,42,0
11770,M,0,Skilled Manual,0,1-2 Miles,42,0
11771,M,0,Skilled Manual,0,1-2 Miles,41,0
11772,M,1,Skilled Manual,0,1-2 Miles,42,1
11773,M,1,Skilled Manual,0,1-2 Miles,42,1
11774,F,1,Skilled Manual,0,0-1 Miles,42,1
11775,F,1,Skilled Manual,0,0-1 Miles,42,1
11776,M,1,Skilled Manual,0,1-2 Miles,42,1
11777,F,1,Skilled Manual,0,0-1 Miles,43,1
11778,F,1,Skilled Manual,0,0-1 Miles,44,1
11779,F,1,Skilled Manual,0,1-2 Miles,44,1
11780,F,1,Skilled Manual,0,0-1 Miles,43,1
11781,M,1,Skilled Manual,0,0-1 Miles,44,0
11782,F,1,Skilled Manual,0,0-1 Miles,44,0
11783,F,1,Skilled Manual,0,0-1 Miles,43,0
11784,M,1,Skilled Manual,0,0-1 Miles,42,0
11785,M,1,Skilled Manual,0,0-1 Miles,43,0
11786,M,1,Skilled Manual,0,2-5 Miles,42,0
11787,M,1,Skilled Manual,0,2-5 Miles,43,0
11788,F,1,Professional,0,2-5 Miles,43,0
11789,F,1,Skilled Manual,0,2-5 Miles,45,0
11790,M,1,Skilled Manual,0,2-5 Miles,45,0
11791,M,1,Professional,0,0-1 Miles,45,0
11792,F,1,Skilled Manual,1,0-1 Miles,46,0
11793,M,1,Skilled Manual,1,2-5 Miles,46,0
11794,F,2,Skilled Manual,0,2-5 Miles,45,0
11795,F,2,Skilled Manual,0,2-5 Miles,46,0
11796,F,2,Skilled Manual,0,0-1 Miles,46,1
11797,M,2,Skilled Manual,0,2-5 Miles,46,1
11798,M,2,Skilled Manual,0,2-5 Miles,46,1
11799,M,2,Skilled Manual,0,0-1 Miles,45,1
11800,F,1,Professional,0,2-5 Miles,45,0
11801,M,1,Professional,0,2-5 Miles,45,0
11802,F,1,Professional,0,0-1 Miles,44,0
11803,F,1,Professional,0,2-5 Miles,44,0
11804,F,1,Professional,0,0-1 Miles,44,0
11805,M,2,Professional,0,0-1 Miles,44,0
11806,F,2,Professional,0,0-1 Miles,44,0
11807,M,3,Professional,0,2-5 Miles,44,0
11808,M,1,Professional,0,2-5 Miles,46,0
11809,M,2,Skilled Manual,0,0-1 Miles,47,1
11810,M,0,Professional,1,2-5 Miles,48,1
11811,F,0,Professional,1,2-5 Miles,48,1
11812,M,0,Professional,1,0-1 Miles,47,1
11813,F,0,Professional,1,0-1 Miles,47,1
11814,M,2,Professional,0,0-1 Miles,45,0
11815,F,3,Professional,0,0-1 Miles,45,1
11816,M,4,Professional,0,2-5 Miles,44,1
11817,F,4,Professional,0,2-5 Miles,44,1
11818,M,4,Professional,0,2-5 Miles,45,1
11819,M,2,Skilled Manual,1,0-1 Miles,47,0
11820,F,0,Professional,0,0-1 Miles,49,0
11821,M,0,Professional,0,2-5 Miles,49,0
11822,F,0,Professional,0,2-5 Miles,49,0
11823,F,0,Professional,0,2-5 Miles,48,0
11824,F,4,Professional,0,2-5 Miles,48,0
11825,F,5,Professional,0,2-5 Miles,49,1
11826,F,5,Professional,0,0-1 Miles,49,1
11827,F,2,Professional,0,2-5 Miles,45,0
11828,F,5,Professional,2,0-1 Miles,46,0
11829,F,5,Professional,2,0-1 Miles,45,0
11830,F,3,Professional,0,0-1 Miles,46,1
11831,M,3,Professional,0,0-1 Miles,45,1
11832,F,0,Professional,1,2-5 Miles,50,0
11833,M,3,Skilled Manual,1,2-5 Miles,50,0
11834,M,3,Skilled Manual,1,0-1 Miles,49,1
11835,M,3,Skilled Manual,2,2-5 Miles,50,1
11836,M,3,Skilled Manual,2,0-1 Miles,50,0
11837,F,3,Skilled Manual,2,2-5 Miles,50,1
11838,M,3,Skilled Manual,2,0-1 Miles,50,0
11839,M,0,Professional,1,2-5 Miles,50,1
11840,M,0,Professional,1,2-5 Miles,50,0
11841,M,0,Professional,1,0-1 Miles,51,0
11842,M,4,Skilled Manual,3,10+ Miles,50,0
11843,F,4,Skilled Manual,3,10+ Miles,50,0
11844,F,4,Skilled Manual,3,10+ Miles,51,0
11845,F,2,Skilled Manual,2,0-1 Miles,91,0
11846,F,4,Skilled Manual,2,2-5 Miles,51,0
11847,F,4,Skilled Manual,2,0-1 Miles,50,0
11848,M,4,Skilled Manual,2,2-5 Miles,51,0
11849,F,4,Skilled Manual,2,2-5 Miles,50,0
11850,F,4,Skilled Manual,2,2-5 Miles,51,0
11851,F,4,Professional,2,2-5 Miles,52,0
11852,M,4,Professional,2,0-1 Miles,51,0
11853,F,0,Professional,1,2-5 Miles,46,0
11854,M,2,Professional,0,0-1 Miles,47,1
11855,M,4,Professional,4,2-5 Miles,52,0
11856,M,3,Professional,0,0-1 Miles,52,0
11857,F,3,Professional,0,0-1 Miles,52,0
11858,M,3,Skilled Manual,2,2-5 Miles,52,0
11859,M,1,Skilled Manual,1,2-5 Miles,53,0
11860,F,1,Skilled Manual,1,2-5 Miles,53,0
11861,F,1,Skilled Manual,1,0-1 Miles,53,0
11862,F,4,Skilled Manual,2,2-5 Miles,53,0
11863,F,1,Skilled Manual,1,2-5 Miles,53,0
11864,F,1,Skilled Manual,1,2-5 Miles,54,0
11865,F,1,Skilled Manual,1,2-5 Miles,54,0
11866,M,1,Skilled Manual,1,0-1 Miles,54,0
11867,M,4,Skilled Manual,2,2-5 Miles,55,0
11868,F,0,Skilled Manual,1,2-5 Miles,48,0
11869,F,0,Skilled Manual,1,0-1 Miles,47,0
11870,F,0,Skilled Manual,1,0-1 Miles,48,0
11871,M,0,Skilled Manual,1,2-5 Miles,48,0
11872,F,0,Professional,1,0-1 Miles,48,1
11873,M,0,Professional,1,0-1 Miles,48,1
11874,M,0,Professional,1,2-5 Miles,48,0
11875,M,1,Skilled Manual,1,0-1 Miles,55,0
11876,F,1,Skilled Manual,1,2-5 Miles,54,0
11877,F,1,Skilled Manual,1,2-5 Miles,54,0
11878,F,1,Skilled Manual,1,2-5 Miles,55,0
11879,M,1,Skilled Manual,1,2-5 Miles,54,0
11880,F,1,Skilled Manual,1,0-1 Miles,56,0
11881,M,4,Professional,0,2-5 Miles,56,0
11882,M,4,Professional,0,0-1 Miles,56,0
11883,F,5,Professional,3,10+ Miles,56,0
11884,F,5,Professional,0,0-1 Miles,56,0
11885,M,2,Professional,0,0-1 Miles,55,1
11886,F,3,Professional,1,0-1 Miles,57,1
11887,M,1,Professional,1,2-5 Miles,57,0
11888,M,1,Professional,1,0-1 Miles,56,1
11889,M,1,Professional,1,2-5 Miles,57,0
11890,F,5,Professional,1,0-1 Miles,56,0
11891,F,5,Professional,2,0-1 Miles,56,0
11892,M,1,Management,0,0-1 Miles,45,1
11893,M,2,Management,0,0-1 Miles,46,1
11894,F,1,Management,0,2-5 Miles,46,1
11895,M,1,Management,0,0-1 Miles,46,1
11896,M,1,Management,0,2-5 Miles,45,1
11897,M,2,Professional,1,0-1 Miles,46,1
11898,F,4,Management,1,0-1 Miles,45,1
11899,F,4,Management,1,0-1 Miles,44,1
11900,M,2,Professional,0,0-1 Miles,45,1
11901,F,2,Professional,1,0-1 Miles,47,1
11902,M,5,Professional,3,10+ Miles,48,0
11903,F,1,Management,0,0-1 Miles,46,1
11904,F,1,Management,1,2-5 Miles,45,1
11905,M,1,Management,1,2-5 Miles,46,1
11906,F,5,Management,3,0-1 Miles,48,1
11907,F,5,Management,3,0-1 Miles,48,1
11908,M,5,Management,3,0-1 Miles,49,1
11909,F,5,Management,3,0-1 Miles,49,1
11910,F,5,Management,3,0-1 Miles,49,1
11911,F,5,Management,3,0-1 Miles,48,0
11912,F,3,Professional,1,5-10 Miles,49,1
11913,F,3,Professional,1,5-10 Miles,50,0
11914,F,0,Professional,1,0-1 Miles,47,1
11915,M,0,Professional,1,5-10 Miles,47,1
11916,M,0,Professional,1,5-10 Miles,50,1
11917,M,0,Professional,1,5-10 Miles,49,1
11918,F,3,Professional,2,5-10 Miles,51,1
11919,M,4,Professional,2,5-10 Miles,51,1
11920,F,4,Professional,3,10+ Miles,51,1
11921,M,4,Professional,3,10+ Miles,50,0
11922,M,4,Skilled Manual,2,0-1 Miles,47,0
11923,F,0,Skilled Manual,1,1-2 Miles,35,0
11924,M,0,Skilled Manual,1,1-2 Miles,35,1
11925,F,0,Skilled Manual,1,5-10 Miles,36,1
11926,M,0,Skilled Manual,1,5-10 Miles,37,0
11927,F,0,Skilled Manual,1,5-10 Miles,37,0
11928,F,0,Skilled Manual,2,5-10 Miles,37,0
11929,F,2,Clerical,2,5-10 Miles,69,1
11930,F,4,Skilled Manual,2,1-2 Miles,68,1
11931,M,0,Skilled Manual,2,5-10 Miles,36,0
11932,F,0,Skilled Manual,2,0-1 Miles,37,0
11933,M,0,Clerical,2,1-2 Miles,38,1
11934,M,0,Clerical,2,5-10 Miles,37,1
11935,F,0,Skilled Manual,1,5-10 Miles,37,0
11936,M,0,Skilled Manual,1,5-10 Miles,38,0
11937,M,0,Skilled Manual,2,1-2 Miles,38,1
11938,M,0,Skilled Manual,2,5-10 Miles,37,0
11939,M,0,Skilled Manual,2,1-2 Miles,38,1
11940,M,3,Management,3,0-1 Miles,38,0
11941,M,0,Skilled Manual,2,5-10 Miles,38,0
11942,M,2,Clerical,2,5-10 Miles,66,1
11943,F,2,Clerical,2,5-10 Miles,66,1
11944,F,3,Clerical,2,1-2 Miles,64,1
11945,M,0,Skilled Manual,2,1-2 Miles,35,1
11946,F,3,Skilled Manual,2,5-10 Miles,64,1
11947,F,3,Skilled Manual,2,1-2 Miles,63,1
11948,F,3,Skilled Manual,2,5-10 Miles,64,0
11949,F,0,Skilled Manual,2,5-10 Miles,34,0
11950,F,0,Skilled Manual,2,5-10 Miles,36,0
11951,F,2,Skilled Manual,2,5-10 Miles,63,0
11952,M,2,Skilled Manual,2,1-2 Miles,60,1
11953,F,0,Skilled Manual,2,1-2 Miles,40,0
11954,M,0,Skilled Manual,2,5-10 Miles,40,1
11955,M,0,Skilled Manual,2,5-10 Miles,40,1
11956,F,0,Skilled Manual,2,5-10 Miles,41,1
11957,F,0,Skilled Manual,2,1-2 Miles,42,0
11958,M,0,Professional,2,5-10 Miles,42,0
11959,F,0,Professional,2,0-1 Miles,42,0
11960,F,0,Professional,2,0-1 Miles,42,0
11961,F,0,Professional,2,5-10 Miles,42,0
11962,F,0,Professional,2,1-2 Miles,38,0
11963,M,2,Skilled Manual,2,1-2 Miles,60,1
11964,M,2,Skilled Manual,2,1-2 Miles,59,1
11965,F,2,Skilled Manual,2,5-10 Miles,58,0
11966,M,2,Skilled Manual,2,5-10 Miles,59,0
11967,F,2,Professional,2,5-10 Miles,58,1
11968,F,0,Management,2,0-1 Miles,56,1
11969,M,0,Management,2,0-1 Miles,57,1
11970,F,0,Management,1,2-5 Miles,41,0
11971,F,0,Management,1,2-5 Miles,42,0
11972,F,0,Professional,2,1-2 Miles,41,0
11973,F,0,Professional,2,1-2 Miles,41,0
11974,M,0,Professional,2,5-10 Miles,41,0
11975,F,0,Professional,2,1-2 Miles,40,0
11976,F,1,Management,3,0-1 Miles,56,1
11977,F,0,Management,3,0-1 Miles,56,1
11978,M,0,Management,3,0-1 Miles,48,0
11979,M,2,Skilled Manual,2,1-2 Miles,58,1
11980,F,2,Professional,2,1-2 Miles,57,0
11981,F,2,Professional,2,1-2 Miles,58,0
11982,F,2,Professional,2,5-10 Miles,58,0
11983,F,3,Professional,0,5-10 Miles,58,1
11984,M,2,Management,0,0-1 Miles,58,1
11985,F,2,Management,1,0-1 Miles,57,0
11986,M,0,Professional,1,5-10 Miles,52,1
11987,F,4,Professional,0,0-1 Miles,47,0
11988,F,1,Skilled Manual,1,5-10 Miles,53,1
11989,F,1,Skilled Manual,1,5-10 Miles,53,1
11990,F,1,Skilled Manual,1,5-10 Miles,53,1
11991,M,1,Professional,1,0-1 Miles,53,1
11992,F,1,Skilled Manual,1,5-10 Miles,54,1
11993,F,1,Skilled Manual,1,0-1 Miles,54,1
11994,F,0,Management,3,1-2 Miles,48,1
11995,M,1,Skilled Manual,1,0-1 Miles,55,1
11996,F,1,Skilled Manual,1,5-10 Miles,55,1
11997,F,1,Skilled Manual,1,0-1 Miles,55,1
11998,F,1,Skilled Manual,1,5-10 Miles,55,1
11999,M,1,Skilled Manual,1,0-1 Miles,55,1
12000,F,0,Professional,1,0-1 Miles,50,1
12001,F,5,Professional,4,1-2 Miles,50,1
12002,F,0,Professional,1,5-10 Miles,51,1
12003,F,0,Professional,1,5-10 Miles,52,1
12004,M,0,Professional,2,0-1 Miles,51,1
12005,M,1,Skilled Manual,1,0-1 Miles,53,1
12006,M,5,Skilled Manual,2,5-10 Miles,53,0
12007,F,1,Skilled Manual,1,5-10 Miles,54,1
12008,F,5,Skilled Manual,2,0-1 Miles,54,0
12009,F,1,Skilled Manual,1,5-10 Miles,58,1
12010,M,1,Skilled Manual,1,5-10 Miles,58,1
12011,F,2,Clerical,2,5-10 Miles,80,1
12012,F,3,Skilled Manual,2,0-1 Miles,54,0
12013,F,2,Clerical,2,5-10 Miles,62,1
12014,M,2,Skilled Manual,2,5-10 Miles,66,1
12015,M,0,Skilled Manual,2,5-10 Miles,39,0
12016,F,0,Skilled Manual,1,0-1 Miles,39,1
12017,M,0,Skilled Manual,2,5-10 Miles,38,1
12018,M,0,Skilled Manual,2,5-10 Miles,35,1
12019,F,0,Skilled Manual,2,0-1 Miles,34,0
12020,F,0,Skilled Manual,2,5-10 Miles,35,1
12021,F,5,Skilled Manual,2,0-1 Miles,69,1
12022,M,0,Skilled Manual,2,5-10 Miles,34,0
12023,M,0,Clerical,2,5-10 Miles,37,1
12024,M,0,Skilled Manual,2,5-10 Miles,37,0
12025,M,0,Skilled Manual,2,5-10 Miles,37,1
12026,M,0,Skilled Manual,2,0-1 Miles,37,1
12027,F,0,Skilled Manual,2,5-10 Miles,36,1
12028,F,0,Clerical,2,5-10 Miles,37,0
12029,M,0,Clerical,2,0-1 Miles,37,0
12030,F,0,Skilled Manual,2,5-10 Miles,38,1
12031,M,0,Clerical,2,5-10 Miles,35,1
12032,M,0,Clerical,2,5-10 Miles,36,1
12033,F,0,Skilled Manual,2,0-1 Miles,36,1
12034,M,2,Management,2,5-10 Miles,74,0
12035,M,2,Management,2,0-1 Miles,74,0
12036,F,2,Management,2,0-1 Miles,74,0
12037,F,2,Management,2,5-10 Miles,71,1
12038,M,2,Management,2,5-10 Miles,72,0
12039,M,2,Management,1,1-2 Miles,72,1
12040,M,0,Skilled Manual,1,5-10 Miles,39,0
12041,M,0,Skilled Manual,2,5-10 Miles,40,1
12042,M,0,Skilled Manual,2,5-10 Miles,39,1
12043,M,0,Skilled Manual,1,5-10 Miles,40,0
12044,F,0,Skilled Manual,1,5-10 Miles,41,0
12045,M,0,Skilled Manual,1,1-2 Miles,41,0
12046,F,0,Skilled Manual,1,1-2 Miles,41,0
12047,F,0,Skilled Manual,1,1-2 Miles,41,0
12048,F,0,Skilled Manual,2,5-10 Miles,43,0
12049,F,0,Management,1,1-2 Miles,47,0
12050,M,0,Management,1,1-2 Miles,47,1
12051,M,0,Management,3,1-2 Miles,47,0
12052,F,0,Management,2,1-2 Miles,48,1
12053,M,0,Management,2,0-1 Miles,48,1
12054,M,4,Management,1,0-1 Miles,47,0
12055,F,4,Management,1,0-1 Miles,46,0
12056,M,2,Management,3,5-10 Miles,73,0
12057,F,2,Management,3,5-10 Miles,72,0
12058,F,2,Management,4,0-1 Miles,72,1
12059,M,2,Management,4,0-1 Miles,72,1
12060,M,1,Management,2,0-1 Miles,72,1
12061,M,1,Management,4,0-1 Miles,72,0
